,Review_Text,Rating,Persona,Age,Location,Body_Type,Review_Date,Item_Name
175,"I wanted to love these because the color vintage plum is beautiful but they were WAY too big in my usual size (6). They were super saggy in the crotch and even when I use the drawstring and pull them up they're still way too big and unwearable :( Super unflattering, I am disappointed in these pants!",1,SWEATY GENERALIST,18-24,"TORONTO, ON",ATHLETIC,"APRIL 30, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
176,"These stretch out like many other lightweight Lulu pants. I had a feeling I should have stuck with heavier fabrics like Luxtreme and Luon as they tend to last longer. They also look downright odd with no hem at the bottom. Too bad I cut the tags off already as Lulu rarely adheres to their ""quality promise"" so returns are pretty much always rejected. Another pant to sit in the bottom drawer!",1,SWEATY GENERALIST,35-44,"DENVER, CO",ATHLETIC,"APRIL 29, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
177,"I was excited to find these tights for run and cross training and the color is gorgeous. The fabric is buttery soft and stretchy, but it shows the sweat stains right in the crutch and butt area...and it's noticeable! I was uncomfortable especially when I was working with the trainer. I was also disappointed since i can't return the tights anymore, I matched the bra and the top to these leggings. Be aware of the sweat showing when you work out.",3,SWEATY GENERALIST,35-44,,LEAN,"APRIL 29, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
178,These pants have a nice fabric but makes your butt look very square. These leggings make your upper hips/waist look large and give no definition to your hips or butt. They also ride up and make your thighs look flabby.,1,DANCER,UNDER 18,UTAH,PETITE,"APRIL 28, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
179,These pants are light and easy to put on for the running and rowing I do in OTF classes. Plus the length is perfect if you have to do any situps or pushups on the floor etc. They are light and perfect for high intensity workouts :),5,SWEATY GENERALIST,45-54,LA SELVA BEACH,ATHLETIC,"APRIL 28, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
180,"I'm currently training for a half marathon and these pants are the perfect running companion. They are light weight, stay in place and have tons of pockets for carrying gummies, phone, asprin, ect. (The waist band has pockets that make it a built in running belt). The fabric is very light weight and moisture wicking and the front seam did not irritate me at all. I've noticed a bunch of reviews about them sagging/stretching out and I recommend selecting a size that is a very tight fit (I felt like I couldn't breath when I first put them on). They will stretch and I could see them falling down when you put something in the pockets if they weren't a too-tight fit to start. Also, these are designed for running, not yoga or weightlifting. They are made to spend a long time making the same repetitive movement and then take off. The fabric is very thin with a generous amount of stretch (to keep you comfortable while running) so if you are using them for something else you likely won't be happy with them. If you are training for a long distance race, these are a major go. I find belts annoying and uncomfortable and these have eliminated my need for them.",5,SWEATY GENERALIST,25-34,"PITTSBURGH, PA",ATHLETIC,"APRIL 27, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
181,"These are some of my favorite Lulu pants. They are great for running, lifting and around town. I do wear them for yoga but like my Aligns better due to the higher rise. I am 5 ft 4 in 155 lbs. and wear size 8.",5,RUNNER,35-44,IOWA,ATHLETIC,"APRIL 26, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
182,Loved these when I first got these and even bought a second pair. They were so light weight to work out in. After a few washes they are so stretched out in the waist I cant work out in them at all and they are even uncomfortable to just to run errands in. So disappointed with them for this price.,2,SWEATY GENERALIST,25-34,"CHICAGO, IL",LEAN,"APRIL 25, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
183,"They do feel like a second skin.
They do whisk away sweat.
And they don't give you CT.",5,YOGI,18-24,"TORONTO, ON",SLIM,"APRIL 25, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
184,"The fit on these is great, they stay in place without feeling restrictive. I also really like this weight of fabric, just warm enough for cool days but not too thick for hot weather and they have held up well after many trips through the washing machine.",5,RUNNER,25-34,"PARK CITY, UT",ATHLETIC,"APRIL 24, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
185,"I purchased the fast and free crops in a print that I absolutely LOVE so I figured the 25inch in sage green would be a no brainer. I went to my local store, picked them up in my usual size 4, ripped the tags off, and washed for wearing. Boy was I disappointed that I didn't try them on first!! The fabric in the grey sage color is sooooo incredibly thin - it shows every single bump of skin on your bottom. My other pair is not like that at all, they are flattering and feel thicker. I am so disappointed as they were $128 and I will never wear them.",1,SWEATY GENERALIST,35-44,"PITTSBURGH, PA",ATHLETIC,"APRIL 24, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
186,"These leggings are the best! They stay up when you run, and are very breathable.",5,RUNNER,UNDER 18,,LEAN,"APRIL 23, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
187,"I recently bought this pair in purple because I loved the pockets. I loved them so much I went back and got the navy/grey pair as well. I have the large iPhone and it fits it perfectly. In the other large pocket I can store keys/wallet. These are the best leggings for being on the go - walking the dog, etc. I teach dance and cheerleading and they have stayed up great.",5,DANCER,18-24,"CHICAGO, IL, USA",ATHLETIC,"APRIL 23, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
188,These are the best! Love the feel and the fit. Wish there were more patterned choices. I want them in every option there is.,5,SWEATY GENERALIST,35-44,ANDERSON SC,LEAN,"APRIL 23, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
189,"I first bought these in Olive and loved them so much that I bought them in Melanite not even a week later. They are very snug, high waisted, and they STAY UP if you buy your true size. At first glance I thought there was no way they would fit me- they look like they are sized for a child when you hold them up- but the fabric stretches like magic. I am 5'6"", 135 lbs, measure 26"" waist and 37"" hip and purchased a size 4 for reference. I will say they have loosened a little, as some have mentioned, but I didn't find it to be substantial. My favorite feature is the side pockets- I wish every legging Lulu made would feature them! I've worn them for cardio, light weights, and general lounging and they're great for all of the above. They really make me feel held up & in which I love, highly recommend.",5,SWEATY GENERALIST,18-24,"CHARLOTTE, NC",CURVY,"APRIL 23, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
190,Hi I bought the size four and it fit and after three wears the leg part is loose and got baggy . Is there anyway you can replace them for one or two sizes smaller,3,,,,,"APRIL 23, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
191,"These leggings do not stay put. No matter how much I tighten the drawstring at the waist band, I have to keep pulling them up. They also stretch a lot throughout the day. 3/10 would not recommend.",1,,25-34,,CURVY,"APRIL 22, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
192,"I really loved everything about these when I tried them on in the store. But, like so many women, my thighs rub. Usually seams hold up to this for quite a while, but within a few months, the seams started coming apart. I was super disappointed at the quality of the seam work. I'm not running marathons or anything and I knew that eventually that would happen, but I thought they would last at least a year.",2,SWEATY GENERALIST,25-34,"SEATTLE, WA",CURVY,"APRIL 21, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
193,"This was my first pair of Lulus. I had heard for years about how great they are. I usually buy from Athleta. I saw these tights, and finally decided to try them out. I really liked the purple color. They were not as soft as I was expecting. I tried them on, and they fit! I was excited. I cut off the tags, washed them, and wore them for a full day. As the day wore on, they became looser and looser. I washed them again, but had the same result - stretching out over the corse of the day. I can’t return them, as the tags are off and they have been washed, but I guess I can keep them for around the house. Maybe a smaller size would have been better, but I am not spending that much money again to find out.",3,,45-54,"HENDERSON, NV",CURVY,"APRIL 21, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
194,"I have this tight in almost every color, great for high intense workouts, shapes the lower body so nicely, the pockets are bomb.. Ive reccomended it to all of my clients.",5,SWEATY GENERALIST,25-34,NEW YORK,MUSCULAR,"APRIL 20, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
195,I love these leggings! They are tight in all the right places. I especially love the pockets to put my keys or phone in while im running. The royal blue color is AMAZING!,5,SWEATY GENERALIST,25-34,"ALBANY, NY",CURVY,"APRIL 19, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
196,Couldn’t love the leggings more. Favorite pair I own!,5,,,,,"APRIL 18, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
197,"These are amazing leggings. The nulux fabric, keeps you super cool, and I never have to adjust them once they are on. I am typically a 10 in Lulu, 5'8"" 175 ...but in the fast and free's i prefer an size 8, i think they run large, and stretch out, but with an 8 i don't have that issue. I use them for running, power-lifting, and cycle class and to be honest they are the most versatile pant i own from Lulu. Because there is no zippers, you could even wear these to a yoga class and be just fine! I hope they come out with more fun funky patterns, and more bright colors! I would love a hot pink! Note i even ran a 1/2 in a brand new pair. that i had never tried on. They work that well.
The only con is that they DO show sweat on the light solid colors... like.. be prepared to look like you peed your pants. The dark and patterns i have not had this problem. For me, the fit and feel and functionality trumps the sweat issue, especially since I'm working out when i wear them.",5,SWEATY GENERALIST,25-34,"FORT WORTH, TX, USA",ATHLETIC,"APRIL 17, 2019","Fast and Free Tight II 25""
Non-Reflective Nulux"
